                                             pH record :
17/11/2023    11:35:46  7.52 
17/11/2023    11:35:47  7.52 
17/11/2023    11:35:48  7.52 
17/11/2023    11:35:49  7.51 
17/11/2023    11:35:51  7.52 
17/11/2023    11:35:52  7.51 
17/11/2023    11:35:54  7.52 
17/11/2023    11:35:55  7.51 
17/11/2023    11:35:57  7.51 
17/11/2023    11:35:58  7.51 
17/11/2023    11:36:0  7.51 
17/11/2023    11:36:1  7.51 
17/11/2023    11:36:3  7.52 
17/11/2023    11:36:4  7.47 
17/11/2023    11:36:6  7.43 
17/11/2023    11:36:7  7.42 
17/11/2023    11:36:9  7.42 
17/11/2023    11:36:10  7.42 
17/11/2023    11:36:12  7.42 
17/11/2023    11:36:13  7.41 
17/11/2023    11:36:15  7.40 
17/11/2023    11:36:17  7.40 
17/11/2023    11:36:18  7.39 
17/11/2023    11:36:20  7.39 
17/11/2023    11:36:21  7.39 
17/11/2023    11:36:23  7.38 
17/11/2023    11:36:24  7.38 
17/11/2023    11:36:26  7.38 
17/11/2023    11:36:27  7.37 
17/11/2023    11:36:29  7.38 
17/11/2023    11:36:30  7.36 
17/11/2023    11:36:32  7.54 
17/11/2023    11:36:33  7.34 
17/11/2023    11:36:35  7.34 
17/11/2023    11:36:36  7.24 
17/11/2023    11:36:38  7.20 
17/11/2023    11:36:39  7.95 
17/11/2023    11:36:41  7.57 
17/11/2023    11:36:42  7.44 
17/11/2023    11:36:44  7.35 
17/11/2023    11:36:45  7.34 
17/11/2023    11:36:47  7.36 
17/11/2023    11:36:48  7.36 
17/11/2023    11:36:50  7.35 
17/11/2023    11:36:51  7.36 
17/11/2023    11:36:53  7.38 
17/11/2023    11:36:54  7.48 
17/11/2023    11:36:56  7.51 
17/11/2023    11:36:57  7.49 
17/11/2023    11:36:59  7.62 
17/11/2023    11:37:0  7.46 
17/11/2023    11:37:2  7.41 
17/11/2023    11:37:3  7.41 
17/11/2023    11:37:5  7.48 
17/11/2023    11:37:6  7.46 
17/11/2023    11:37:8  7.38 
17/11/2023    11:37:9  7.49 
17/11/2023    11:37:11  7.48 
17/11/2023    11:37:12  7.49 
17/11/2023    11:37:14  7.36 
17/11/2023    11:37:15  7.42 
17/11/2023    11:37:17  7.56 
17/11/2023    11:37:18  7.38 
17/11/2023    11:37:20  7.38 
17/11/2023    11:37:22  7.40 
17/11/2023    11:37:23  7.39 
17/11/2023    11:37:25  7.38 
17/11/2023    11:37:26  7.42 
17/11/2023    11:37:28  7.42 
17/11/2023    11:37:29  7.50 
17/11/2023    11:37:31  7.52 
17/11/2023    11:37:32  7.42 
17/11/2023    11:37:34  7.38 
17/11/2023    11:37:35  7.51 
17/11/2023    11:37:37  7.36 
17/11/2023    11:37:38  7.42 
17/11/2023    11:37:40  7.34 
17/11/2023    11:37:41  7.36 
17/11/2023    11:37:43  7.36 
17/11/2023    11:37:44  7.38 
17/11/2023    11:37:46  7.41 
17/11/2023    11:37:47  7.42 
17/11/2023    11:37:49  7.37 
17/11/2023    11:37:50  7.37 
17/11/2023    11:37:52  7.60 
Stopped
17/11/2023    11:38:4  7.36 
17/11/2023    11:38:5  7.39 
17/11/2023    11:38:6  7.37 
17/11/2023    11:38:7  7.37 
17/11/2023    11:38:8  7.39 
17/11/2023    11:38:9  7.38 
17/11/2023    11:38:10  7.39 
17/11/2023    11:38:11  7.37 
17/11/2023    11:38:12  7.38 
17/11/2023    11:38:13  7.38 
17/11/2023    11:38:14  7.39 
17/11/2023    11:38:15  7.38 
17/11/2023    11:38:16  7.39 
17/11/2023    11:38:17  7.39 
17/11/2023    11:38:18  7.38 
17/11/2023    11:38:19  7.36 
17/11/2023    11:38:20  7.36 
17/11/2023    11:38:21  7.37 
17/11/2023    11:38:22  7.37 
17/11/2023    11:38:23  7.36 
17/11/2023    11:38:24  7.36 
17/11/2023    11:38:25  7.36 
17/11/2023    11:38:27  7.36 
17/11/2023    11:38:28  7.36 
17/11/2023    11:38:30  7.35 
17/11/2023    11:38:31  7.34 
17/11/2023    11:38:33  7.33 
17/11/2023    11:38:34  7.34 
17/11/2023    11:38:36  7.33 
17/11/2023    11:38:37  7.32 
17/11/2023    11:38:39  7.32 
17/11/2023    11:38:40  7.32 
17/11/2023    11:38:42  7.32 
17/11/2023    11:38:43  7.33 
17/11/2023    11:38:45  7.33 
17/11/2023    11:38:46  7.32 
17/11/2023    11:38:48  7.33 
17/11/2023    11:38:49  7.33 
17/11/2023    11:38:51  7.34 
17/11/2023    11:38:52  7.34 
17/11/2023    11:38:54  7.34 
17/11/2023    11:38:55  7.34 
Stopped
17/11/2023    11:39:50  7.34 
17/11/2023    11:39:52  7.34 
17/11/2023    11:39:53  7.36 
17/11/2023    11:39:54  7.37 
17/11/2023    11:39:55  7.37 
17/11/2023    11:39:56  7.37 
17/11/2023    11:39:57  7.37 
17/11/2023    11:39:58  7.37 
17/11/2023    11:39:59  7.34 
17/11/2023    11:40:0  7.33 
17/11/2023    11:40:1  7.33 
17/11/2023    11:40:2  7.32 
17/11/2023    11:40:3  7.32 
17/11/2023    11:40:4  7.33 
17/11/2023    11:40:5  7.33 
17/11/2023    11:40:6  7.34 
17/11/2023    11:40:7  7.35 
17/11/2023    11:40:8  7.34 
17/11/2023    11:40:9  7.36 
17/11/2023    11:40:10  7.37 
17/11/2023    11:40:11  7.37 
17/11/2023    11:40:12  7.37 
17/11/2023    11:40:13  7.36 
17/11/2023    11:40:14  7.36 
17/11/2023    11:40:15  7.37 
17/11/2023    11:40:17  7.37 
17/11/2023    11:40:18  7.37 
17/11/2023    11:40:19  7.38 
17/11/2023    11:40:20  7.38 
17/11/2023    11:40:21  7.37 
17/11/2023    11:40:22  7.32 
17/11/2023    11:40:23  7.30 
17/11/2023    11:40:24  7.31 
17/11/2023    11:40:25  7.31 
17/11/2023    11:40:27  7.31 
17/11/2023    11:40:28  7.32 
17/11/2023    11:40:30  7.32 
17/11/2023    11:40:31  7.32 
17/11/2023    11:40:33  7.32 
17/11/2023    11:40:34  7.32 
17/11/2023    11:40:36  7.33 
17/11/2023    11:40:37  7.32 
17/11/2023    11:40:39  7.32 
17/11/2023    11:40:40  7.32 
17/11/2023    11:40:42  7.32 
17/11/2023    11:40:43  7.32 
17/11/2023    11:40:45  7.32 
17/11/2023    11:40:46  7.33 
17/11/2023    11:40:48  7.32 
17/11/2023    11:40:49  7.33 
17/11/2023    11:40:51  7.32 
17/11/2023    11:40:52  7.34 
17/11/2023    11:40:54  7.33 
17/11/2023    11:40:55  7.33 
17/11/2023    11:40:57  7.33 
17/11/2023    11:40:58  7.33 
17/11/2023    11:41:0  7.33 
17/11/2023    11:41:1  7.32 
17/11/2023    11:41:3  7.34 
17/11/2023    11:41:4  7.33 
17/11/2023    11:41:6  7.34 
17/11/2023    11:41:7  7.33 
17/11/2023    11:41:9  7.34 
17/11/2023    11:41:10  7.33 
17/11/2023    11:41:12  7.36 
17/11/2023    11:41:13  7.37 
17/11/2023    11:41:15  7.38 
17/11/2023    11:41:16  7.38 
17/11/2023    11:41:18  7.37 
17/11/2023    11:41:19  7.44 
17/11/2023    11:41:21  7.37 
17/11/2023    11:41:22  7.35 
17/11/2023    11:41:24  7.36 
17/11/2023    11:41:26  7.36 
17/11/2023    11:41:27  7.24 
17/11/2023    11:41:29  7.25 
17/11/2023    11:41:30  7.23 
17/11/2023    11:41:32  7.22 
17/11/2023    11:41:33  7.22 
17/11/2023    11:41:35  7.31 
17/11/2023    11:41:36  7.32 
17/11/2023    11:41:38  7.36 
17/11/2023    11:41:39  7.33 
17/11/2023    11:41:41  7.32 
17/11/2023    11:41:42  7.31 
17/11/2023    11:41:44  7.31 
17/11/2023    11:41:45  7.30 
17/11/2023    11:41:47  7.30 
17/11/2023    11:41:48  7.30 
17/11/2023    11:41:50  7.30 
17/11/2023    11:41:51  7.30 
17/11/2023    11:41:53  7.30 
17/11/2023    11:41:54  7.30 
17/11/2023    11:41:56  7.30 
17/11/2023    11:41:57  7.30 
17/11/2023    11:41:59  7.30 
17/11/2023    11:42:1  7.30 
17/11/2023    11:42:2  7.30 
17/11/2023    11:42:3  7.30 
17/11/2023    11:42:5  7.30 
17/11/2023    11:42:6  7.29 
17/11/2023    11:42:8  7.95 
17/11/2023    11:42:9  8.08 
17/11/2023    11:42:10  6.95 
17/11/2023    11:42:11  7.18 
17/11/2023    11:42:13  7.28 
17/11/2023    11:42:14  7.31 
17/11/2023    11:42:16  7.20 
17/11/2023    11:42:17  7.18 
17/11/2023    11:42:19  7.17 
17/11/2023    11:42:20  7.17 
17/11/2023    11:42:22  7.14 
17/11/2023    11:42:23  7.15 
17/11/2023    11:42:25  7.15 
17/11/2023    11:42:27  7.15 
17/11/2023    11:42:28  7.16 
17/11/2023    11:42:30  7.14 
17/11/2023    11:42:31  7.15 
17/11/2023    11:42:33  7.16 
17/11/2023    11:42:34  7.16 
17/11/2023    11:42:36  7.15 
17/11/2023    11:42:37  7.16 
17/11/2023    11:42:39  7.17 
17/11/2023    11:42:40  7.18 
17/11/2023    11:42:42  7.18 
17/11/2023    11:42:43  7.19 
17/11/2023    11:42:45  7.20 
17/11/2023    11:42:46  7.20 
17/11/2023    11:42:48  7.20 
17/11/2023    11:42:49  7.21 
17/11/2023    11:42:51  7.21 
17/11/2023    11:42:52  7.22 
17/11/2023    11:42:54  7.21 
17/11/2023    11:42:55  7.21 
17/11/2023    11:42:57  7.21 
17/11/2023    11:42:58  7.22 
17/11/2023    11:43:0  7.21 
17/11/2023    11:43:1  7.21 
17/11/2023    11:43:3  7.23 
17/11/2023    11:43:4  7.21 
17/11/2023    11:43:6  7.21 
17/11/2023    11:43:7  7.21 
17/11/2023    11:43:9  7.21 
17/11/2023    11:43:10  7.21 
17/11/2023    11:43:12  7.21 
17/11/2023    11:43:14  7.21 
17/11/2023    11:43:15  7.20 
17/11/2023    11:43:17  7.21 
17/11/2023    11:43:18  7.21 
17/11/2023    11:43:19  7.20 
Stopped
17/11/2023    11:45:41  7.21 
17/11/2023    11:45:42  7.21 
17/11/2023    11:45:43  7.22 
17/11/2023    11:45:44  7.21 
17/11/2023    11:45:45  7.21 
17/11/2023    11:45:46  7.21 
17/11/2023    11:45:47  7.21 
17/11/2023    11:45:48  7.22 
17/11/2023    11:45:50  7.21 
17/11/2023    11:45:51  7.21 
17/11/2023    11:45:52  7.21 
17/11/2023    11:45:53  7.21 
17/11/2023    11:45:54  7.21 
17/11/2023    11:45:55  7.20 
17/11/2023    11:45:56  7.21 
17/11/2023    11:45:57  7.20 
17/11/2023    11:45:58  7.20 
17/11/2023    11:45:59  7.20 
17/11/2023    11:46:0  7.21 
17/11/2023    11:46:1  7.21 
17/11/2023    11:46:2  7.20 
17/11/2023    11:46:3  7.21 
17/11/2023    11:46:4  7.21 
17/11/2023    11:46:5  7.21 
17/11/2023    11:46:6  7.22 
17/11/2023    11:46:7  7.22 
17/11/2023    11:46:8  7.22 
17/11/2023    11:46:9  7.22 
17/11/2023    11:46:10  7.22 
Stopped
17/11/2023    11:48:9  7.16 
17/11/2023    11:48:10  7.19 
17/11/2023    11:48:11  7.19 
17/11/2023    17/11/2023    11:48:12  7.16 
17/11/2023    11:48:13  7.16 
17/11/2023    11:48:14  7.16 
17/11/2023    11:48:15  7.19 
17/11/2023    11:48:16  7.19 
17/11/2023    11:48:17  7.18 
17/11/2023    11:48:18  7.18 
17/11/2023    11:48:19  7.18 
17/11/2023    11:48:20  7.17 
17/11/2023    11:48:22  7.18 
17/11/2023    11:48:23  7.17 
17/11/2023    11:48:24  7.17 
17/11/2023    11:48:25  7.18 
17/11/2023    11:48:26  7.18 
17/11/2023    11:48:27  7.19 
17/11/2023    11:48:28  7.21 
17/11/2023    11:48:29  7.24 
17/11/2023    11:48:30  7.25 
17/11/2023    11:48:31  7.31 
17/11/2023    11:48:32  7.33 
17/11/2023    11:48:33  7.24 
17/11/2023    11:48:34  7.29 
Stopped
17/11/2023    11:50:20  8.23 
17/11/2023    11:50:27  7.04 
17/11/2023    11:50:28  7.04 
17/11/2023    11:50:29  7.06 
17/11/2023    11:50:30  8.33 
17/11/2023    11:50:33  8.23 
17/11/2023    
Stopped by excep
21/11/2023    14:14:3  3.09 
21/11/2023    14:14:4  3.31 
21/11/2023    14:14:5  3.33 
21/11/2023    14:14:6  3.22 
21/11/2023    14:14:7  2.89 
21/11/2023    14:14:8  2.99 
21/11/2023    14:14:9  3.31 
21/11/2023    14:14:10  3.34 
21/11/2023    14:14:11  3.34 
21/11/2023    14:14:12  5.35 
21/11/2023    14:14:13  4.55 
21/11/2023    14:14:14  4.13 
21/11/2023    14:14:15  3.87 
21/11/2023    14:14:16  5.12 
21/11/2023    14:14:17  5.41 
21/11/2023    14:14:18  3.66 
21/11/2023    14:14:19  3.37 
21/11/2023    14:14:20  4.47 
21/11/2023    14:14:22  3.62 
21/11/2023    14:14:23  4.32 
21/11/2023    14:14:24  2.94 
21/11/2023    14:14:26  3.57 
21/11/2023    
Stopped by excep
Stopped
21/11/2023    14:17:1  6.06 
21/11/2023    14:17:2  6.29 
21/11/2023    14:17:3  6.07 
21/11/2023    14:17:4  5.93 
21/11/2023    14:17:5  5.53 
21/11/2023    14:17:6  5.24 
21/11/2023    14:17:7  5.97 
21/11/2023    14:17:8  5.92 
21/11/2023    14:17:9  5.82 
21/11/2023    14:17:11  5.83 
21/11/2023    14:17:12  5.83 
21/11/2023    14:17:13  5.83 
21/11/2023    14:17:14  5.82 
21/11/2023    14:17:15  6.02 
21/11/2023    14:17:16  5.89 
21/11/2023    14:17:17  5.88 
21/11/2023    14:17:18  6.12 
21/11/2023    14:17:19  6.42 
21/11/2023    14:17:20  5.83 
21/11/2023    14:17:21  5.94 
21/11/2023    14:17:22  5.88 
21/11/2023    14:17:23  5.85 
21/11/2023    14:17:25  5.74 
21/11/2023    14:17:26  5.44 
21/11/2023    14:17:27  5.42 
21/11/2023    14:17:28  5.35 
21/11/2023    14:17:29  5.42 
21/11/2023    14:17:31  5.25 
21/11/2023    14:17:32  5.36 
21/11/2023    14:17:33  5.36 
21/11/2023    14:17:34  5.35 
21/11/2023    14:17:35  5.34 
21/11/2023    14:17:36  5.32 
21/11/2023    14:17:37  5.33 
21/11/2023    14:17:38  5.31 
21/11/2023    14:17:39  5.32 
21/11/2023    14:17:40  5.33 
21/11/2023    14:17:41  5.32 
Stopped
21/11/2023    14:17:42  5.32 

Stopped by excep
21/11/2023    14:17:58  5.32 
21/11/2023    14:17:59  5.34 
21/11/2023    14:18:0  5.35 
21/11/2023    14:18:1  5.36 
Stopped
21/11/2023    21/11/2023    14:25:35  6.54 
21/11/2023    14:25:36  6.52 
21/11/2023    14:25:37  6.51 
21/11/2023    14:25:38  6.58 
21/11/2023    21/11/2023    14:25:39  6.54 
21/11/2023    14:25:40  6.54 
21/11/2023    14:25:41  6.52 
21/11/2023    14:25:42  6.51 
21/11/2023    14:25:43  6.58 
21/11/2023    14:25:44  6.50 
21/11/2023    14:25:45  6.46 
21/11/2023    14:25:46  6.51 
21/11/2023    14:25:48  6.45 
21/11/2023    14:25:49  6.46 
21/11/2023    14:25:50  6.42 
21/11/2023    14:25:51  6.43 
21/11/2023    14:25:52  6.42 
21/11/2023    14:25:53  6.41 
21/11/2023    14:25:54  6.49 
21/11/2023    14:25:55  6.57 
21/11/2023    14:25:56  6.51 
Stopped
Stopped
21/11/2023    14:25:57  6.59 

Stopped by excep
21/11/2023    15:6:8  6.62 
21/11/2023    15:6:9  6.61 
21/11/2023    15:6:10  6.83 
21/11/2023    15:6:11  6.56 
21/11/2023    15:6:12  6.69 
21/11/2023    15:6:13  6.72 
21/11/2023    15:6:15  6.72 
21/11/2023    15:6:16  6.72 
21/11/2023    15:6:17  6.68 
21/11/2023    15:6:18  6.71 
21/11/2023    15:6:19  6.70 
21/11/2023    15:6:20  6.70 
21/11/2023    15:6:21  6.68 
21/11/2023    15:6:22  6.70 
21/11/2023    15:6:23  6.72 
21/11/2023    15:6:24  6.58 
21/11/2023    15:6:25  6.71 
21/11/2023    15:6:26  6.71 
21/11/2023    15:6:27  6.61 
21/11/2023    15:6:29  6.83 
21/11/2023    15:6:30  6.82 
21/11/2023    15:6:31  6.87 
21/11/2023    15:6:32  6.85 
21/11/2023    15:6:33  6.88 
21/11/2023    15:6:34  6.59 
21/11/2023    15:6:35  6.61 
21/11/2023    15:6:36  6.61 
21/11/2023    15:6:37  6.59 
21/11/2023    15:6:38  6.62 
21/11/2023    15:6:39  6.63 
21/11/2023    15:6:40  6.61 
21/11/2023    15:6:41  6.60 
21/11/2023    15:6:42  6.62 
21/11/2023    15:6:43  6.63 
21/11/2023    15:6:44  6.60 
21/11/2023    15:6:45  6.64 
21/11/2023    15:6:46  6.62 
21/11/2023    15:6:48  6.60 
21/11/2023    15:6:49  6.59 
21/11/2023    15:6:50  6.62 
21/11/2023    15:6:51  6.59 
21/11/2023    15:6:52  6.63 
21/11/2023    15:6:53  6.59 
21/11/2023    15:6:54  6.61 
21/11/2023    15:6:55  6.60 
21/11/2023    15:6:56  6.83 
21/11/2023    15:6:57  6.85 
21/11/2023    15:6:58  6.84 
21/11/2023    15:6:59  6.85 
21/11/2023    15:7:0  6.61 
21/11/2023    15:7:1  6.63 
21/11/2023    15:7:2  6.83 
21/11/2023    15:7:3  6.53 
21/11/2023    15:7:4  6.82 
21/11/2023    15:7:5  6.59 
21/11/2023    15:7:7  6.82 
21/11/2023    15:7:8  6.53 
21/11/2023    15:7:9  6.55 
Stopped
12/12/2023    17:47:39  8.70 
12/12/2023    17:47:42  8.71 
12/12/2023    17:47:46  8.71 

Stopped by excep
12/12/2023    17:50:10  4.53 
12/12/2023    17:50:11  4.57 
12/12/2023    17:50:12  4.60 
12/12/2023    17:50:13  4.64 
12/12/2023    17:50:14  4.67 
12/12/2023    17:50:16  4.70 
12/12/2023    17:50:17  4.70 
12/12/2023    17:50:18  4.76 
12/12/2023    17:50:19  4.80 
12/12/2023    17:50:20  4.83 
12/12/2023    17:50:21  4.86 
12/12/2023    17:50:22  4.88 
12/12/2023    17:50:23  4.92 
12/12/2023    17:50:24  4.94 

Stopped by excep
12/12/2023    17:51:2  4.96 
12/12/2023    17:51:3  4.98 
12/12/2023    17:51:4  5.00 
12/12/2023    17:51:5  5.02 
12/12/2023    17:51:6  5.03 
Stopped
12/12/2023    17:51:47  5.05 
12/12/2023    17:51:48  5.07 
12/12/2023    17:51:49  5.09 
12/12/2023    17:51:50  5.11 
12/12/2023    17:51:51  5.12 
12/12/2023    17:51:52  5.14 
12/12/2023    17:51:53  5.16 
12/12/2023    17:51:54  5.17 
12/12/2023    17:51:56  5.18 
12/12/2023    17:51:57  5.20 
12/12/2023    17:51:58  5.21 
12/12/2023    17:51:59  5.23 
12/12/2023    17:52:0  5.24 
12/12/2023    17:52:1  5.25 
12/12/2023    17:52:2  5.27 
12/12/2023    17:52:3  5.08 
12/12/2023    17:52:4  4.87 
12/12/2023    17:52:5  5.13 
12/12/2023    17:52:6  7.24 
12/12/2023    17:52:7  7.28 
12/12/2023    17:52:8  7.27 
12/12/2023    17:52:9  7.28 
12/12/2023    17:52:10  7.29 
12/12/2023    17:52:12  7.30 
12/12/2023    17:52:13  7.27 
12/12/2023    17:52:14  7.28 
12/12/2023    17:52:15  7.29 
12/12/2023    17:52:16  7.29 
12/12/2023    17:52:17  7.30 
12/12/2023    17:52:18  7.30 
12/12/2023    17:52:19  7.30 
12/12/2023    17:52:20  7.29 
12/12/2023    17:52:21  7.29 
12/12/2023    17:52:22  7.28 
12/12/2023    17:52:23  7.30 
12/12/2023    17:52:24  7.29 
12/12/2023    17:52:26  7.29 
12/12/2023    17:52:27  7.30 
12/12/2023    17:52:28  7.29 
12/12/2023    17:52:29  7.29 
12/12/2023    17:52:30  7.30 
12/12/2023    17:52:31  7.29 
12/12/2023    17:52:32  7.29 
12/12/2023    17:52:33  7.30 
12/12/2023    17:52:34  7.29 
12/12/2023    17:52:35  7.29 
12/12/2023    17:52:36  7.30 
12/12/2023    17:52:37  7.29 
12/12/2023    17:52:38  7.29 
12/12/2023    17:52:39  7.30 
12/12/2023    17:52:40  7.29 
12/12/2023    17:52:42  7.29 
12/12/2023    17:52:43  7.29 
12/12/2023    17:52:44  7.29 
12/12/2023    17:52:45  7.30 
12/12/2023    17:52:46  7.29 
12/12/2023    17:52:47  7.29 
12/12/2023    17:52:48  7.29 
12/12/2023    17:52:49  7.29 
12/12/2023    17:52:50  7.30 
12/12/2023    17:52:51  7.30 
12/12/2023    17:52:52  7.30 
12/12/2023    17:52:53  7.29 
12/12/2023    17:52:54  7.30 
12/12/2023    17:52:56  7.28 
12/12/2023    17:52:57  7.30 
12/12/2023    17:52:58  7.29 
12/12/2023    17:52:59  7.30 
12/12/2023    17:53:0  7.29 
12/12/2023    17:53:1  7.30 
12/12/2023    17:53:2  7.30 
12/12/2023    17:53:3  7.29 
12/12/2023    17:53:4  7.30 
12/12/2023    17:53:5  7.29 
12/12/2023    17:53:6  7.30 
12/12/2023    17:53:7  7.30 
12/12/2023    17:53:8  7.29 
12/12/2023    17:53:10  7.30 
12/12/2023    17:53:11  7.29 
12/12/2023    17:53:12  7.30 
12/12/2023    17:53:13  7.29 
12/12/2023    17:53:14  7.30 
12/12/2023    17:53:15  7.30 
12/12/2023    17:53:16  7.29 
12/12/2023    17:53:17  7.29 
12/12/2023    17:53:18  7.29 
12/12/2023    17:53:19  7.29 
12/12/2023    17:53:20  7.29 
12/12/2023    17:53:22  7.29 
12/12/2023    17:53:23  7.30 
12/12/2023    17:53:24  7.29 
12/12/2023    17:53:25  7.29 
12/12/2023    17:53:26  7.30 
12/12/2023    17:53:27  7.30 
12/12/2023    17:53:28  7.29 
12/12/2023    17:53:29  7.29 
12/12/2023    17:53:30  7.29 
12/12/2023    17:53:31  7.28 
12/12/2023    17:53:33  7.29 
12/12/2023    17:53:34  7.29 
12/12/2023    17:53:35  7.29 
12/12/2023    17:53:36  7.29 
12/12/2023    17:53:37  7.29 
12/12/2023    17:53:38  7.29 
12/12/2023    17:53:39  7.28 
12/12/2023    17:53:40  7.28 
12/12/2023    17:53:41  7.28 
12/12/2023    17:53:43  7.28 
12/12/2023    17:53:44  7.28 
12/12/2023    17:53:45  7.28 
12/12/2023    17:53:46  7.28 
12/12/2023    17:53:47  7.28 
12/12/2023    17:53:48  7.28 
12/12/2023    17:53:49  7.28 
12/12/2023    17:53:50  7.28 
12/12/2023    17:53:51  7.45 
12/12/2023    17:54:32  8.01 
12/12/2023    17:54:33  7.97 
12/12/2023    17:54:34  7.93 
12/12/2023    17:54:35  7.94 
12/12/2023    17:54:36  7.94 
12/12/2023    17:54:37  7.94 
12/12/2023    17:54:38  7.95 
12/12/2023    17:54:39  7.94 
12/12/2023    17:54:40  7.95 
12/12/2023    17:54:41  7.94 
12/12/2023    17:54:42  7.95 
12/12/2023    17:54:44  7.95 
12/12/2023    17:54:45  7.95 
12/12/2023    17:54:46  7.95 
12/12/2023    17:54:47  7.95 
12/12/2023    17:54:48  7.95 
12/12/2023    17:54:49  7.94 
12/12/2023    17:54:50  7.94 
12/12/2023    17:54:51  7.93 
Stopped
12/12/2023    17:58:22  7.93 
12/12/2023    17:58:23  7.93 
12/12/2023    17:58:24  7.92 
12/12/2023    17:58:25  7.92 
12/12/2023    17:58:26  7.94 
12/12/2023    17:58:27  7.93 
12/12/2023    17:58:28  7.98 
12/12/2023    17:58:30  7.98 
12/12/2023    17:58:31  7.98 
12/12/2023    17:58:32  7.99 
12/12/2023    17:58:33  7.99 
12/12/2023    17:58:35  8.00 
12/12/2023    17:58:36  7.99 
Stopped
12/12/2023    17:59:9  7.99 
12/12/2023    17:59:10  7.99 
12/12/2023    17:59:11  7.98 
12/12/2023    17:59:12  7.97 
12/12/2023    17:59:13  7.97 
12/12/2023    17:59:14  7.99 
12/12/2023    17:59:15  7.97 

Stopped by excep
12/12/2023    19:49:31  7.55 
12/12/2023    19:49:32  7.54 
12/12/2023    19:49:33  7.54 
12/12/2023    19:49:34  7.54 
12/12/2023    19:49:35  7.55 
12/12/2023    19:49:37  7.54 
12/12/2023    19:49:38  7.54 
12/12/2023    19:49:39  7.54 
12/12/2023    19:49:40  7.54 
12/12/2023    19:49:41  7.54 
12/12/2023    19:49:42  7.54 
12/12/2023    19:49:43  7.54 
12/12/2023    19:49:44  7.54 
12/12/2023    19:49:45  7.54 
12/12/2023    19:49:46  7.54 
12/12/2023    19:49:47  7.54 
12/12/2023    19:49:48  7.54 
12/12/2023    19:49:49  7.54 
